,GISJOIN,GEOID,fid_1,area,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0
431,G24000504518032,240054518032,432.0,980019.6769670803,0.004221156019516462,0.007341140903506889,0.011929353968198695,0.018536380781354896,0.042211560195164616,0.07928432175787441,0.13250759330829937,0.18389557963284758,0.22619890408930604,0.28832330898523306,0.34209716610342106,0.38550166169540556,0.42890615728739,0.48001885082805673,0.5423267842465714
432,G24000504519001,240054519001,433.0,1951302.1958002702,0.0017052401880359408,0.001935678051284041,0.002442641350429861,0.005207895709407062,0.1551768571112706,0.23725882400024387,0.3045927676413387,0.36017438025678045,0.42833790020556844,0.5123094575731761,0.6377137427527922,0.7091494803597034,0.7756999352657545,0.8269032284794824,0.8529887945991673
433,G24000504519002,240054519002,434.0,9833599.901376192,0.43568910820351686,0.43784738845657684,0.4407281438790933,0.4558543961611323,0.6520109772962309,0.6855557737717562,0.7110436003195448,0.743426949370754,0.7817730048838067,0.8233290450105208,0.8717440266194169,0.9048498508400824,0.9293316993038179,0.9414674530996253,0.948939126687549
434,G24000504519003,240054519003,435.0,1597660.0167323062,0.0003940234251212621,0.0010132030931689596,0.0014072265182902216,0.0028144530365804433,0.02786308506214639,0.05257398272332268,0.07604652104840358,0.10182691086348045,0.13858366752122103,0.1953793297994144,0.3175828806477372,0.41119158864440275,0.4887016252718282,0.5386300221407653,0.5715591226687565
435,G24000504520001,240054520001,436.0,489975.7351105368,0.017069340581063377,0.025512240223309782,0.038176589686679384,0.06846090362082409,0.2114395736493012,0.35423470238120774,0.44930909400476504,0.5221749887432829,0.5968762964475065,0.6780015495317002,0.7438928750005362,0.7835377950597803,0.812537319917931,0.8336445690235469,0.852182239977175
436,G24000504520002,240054520002,437.0,1073361.2415994715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002513527922145693,0.008210857879009263,0.06870309653864894,0.08202479452602111,0.09559784530560785,0.11168442400734029,0.1251736905228555
437,G24000504521001,240054521001,438.0,1225316.6741624754,0.001174302560069572,0.0019082416601130545,0.003522907680208716,0.004843998060286984,0.013944842900826168,0.030752048291821918,0.05100876745302203,0.07831130197463959,0.11955867939708331,0.16998029557007055,0.22642021236341436,0.28227297787672334,0.3322542305896845,0.37974009036249784,0.4311158273655416
438,G24000504521002,240054521002,439.0,650833.7393358517,0.007737957440430794,0.008705202120484642,0.012574180840700038,0.02017396046969457,0.07281970662691122,0.12353096342402016,0.1700968858780412,0.2143137855376457,0.28740984778742945,0.3830288933013243,0.5010327442678939,0.6079823703195623,0.7107866620281428,0.7570762288592914,0.7784937896319123
439,G24000504521003,240054521003,440.0,1011737.5764795417,0.0046221478352203695,0.005599909877286218,0.007822096336526781,0.012622019088486395,0.024621825968385434,0.04071045593328711,0.05982125948275595,0.08159868678331345,0.11244263483757246,0.19608573316338723,0.35297209718577094,0.4572370858533381,0.4942142685351011,0.5223915928382714,0.5461245442229608
440,G24000504523001,240054523001,441.0,184284.72251422406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,G24000504523002,240054523002,442.0,2160874.907225113,0.010487676503264013,0.011403267309104523,0.012360475878846873,0.01419165749052789,0.015190483824172084,0.01660548779683469,0.01789563847779177,0.019934908908981995,0.02201579710407406,0.024679333993791908,0.027925519578135532,0.03125494069028284,0.03495892167754672,0.0378721651506756,0.04074379085990266
442,G24000504524001,240054524001,443.0,5375332.487729727,0.0021749355317140094,0.002860876737869966,0.0035970087639885543,0.004985621449621345,0.011995605971068806,0.016780464140839627,0.031419453296606996,0.046125363545657876,0.06201912320049102,0.09218380599803225,0.1531823825259498,0.1883661473197541,0.21362886003427833,0.24469697759114692,0.2645558120230279
443,G24000504524002,240054524002,444.0,7025088.08910608,0.0015105621605332308,0.002560274848361408,0.004058035634652833,0.007911249281436751,0.029187133271320057,0.05651806727757809,0.0790612873174003,0.10705789278423229,0.13538733398135128,0.17617251231574851,0.23641577949769246,0.28069573300010303,0.3124559424940263,0.3480053587635244,0.3801752122331855
444,G24000504525001,240054525001,445.0,537787.6830427326,0.014381227891513354,0.025250760600215305,0.04013365923213029,0.057023240825651786,0.08311011932653647,0.12106987201692637,0.16822692161467945,0.21889566639524397,0.2799322731441088,0.3846142343079153,0.4866206181895798,0.5742457741797309,0.6571886699261336,0.7260847849412905,0.7727401637986421
445,G24000504525002,240054525002,446.0,542638.3438534312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008286438170926481,0.0033145752683705924,0.0089493532246006,0.022207654298082972,0.04342093601565476,0.06861170805527127
446,G24000504525003,240054525003,447.0,347050.31656636874,0.005700836746675087,0.007773868290920572,0.013992962923657032,0.019952928613362803,0.027208539018222008,0.03809195462551081,0.047161467631584804,0.05959965689705773,0.07592478030799092,0.10054202989590608,0.12541840842685192,0.14874001329961362,0.17335726288752878,0.19927015719059735,0.22129611734820565
447,G24000504901001,240054901001,448.0,6770950.2038466595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,G24000504901002,240054901002,449.0,5475788.408730572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,G24000504901003,240054901003,450.0,3336450.1986979237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,G24000504902001,240054902001,451.0,958380.3304531104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,G24000504902002,240054902002,452.0,713049.2871303291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,G24000504902003,240054902003,453.0,569388.2694993491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,G24000504903011,240054903011,454.0,460851.91270563245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,G24000504903012,240054903012,455.0,956172.770977936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,G24000504903013,240054903013,456.0,605918.4312210127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,G24000504903021,240054903021,457.0,753237.8716494982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,G24000504903022,240054903022,458.0,1918536.9882719493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,G24000504904001,240054904001,459.0,2531863.298512725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,G24000504904002,240054904002,460.0,3514591.856504972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,G24000504905001,240054905001,461.0,1293104.909757272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,G24000504905002,240054905002,462.0,2794058.0843366385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,G24000504905003,240054905003,463.0,2580557.2260505673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,G24000504906011,240054906011,464.0,172475.37315755992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,G24000504906012,240054906012,465.0,380197.6771241389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,G24000504906021,240054906021,466.0,458693.67805790907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,G24000504906022,240054906022,467.0,327477.74140296614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,G24000504906031,240054906031,468.0,521411.9669192396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,G24000504906032,240054906032,469.0,546855.4255265542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,G24000504906051,240054906051,470.0,1700861.638379804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,G24000504906052,240054906052,471.0,487216.2280298867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,G24000504907011,240054907011,472.0,1310030.339172096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,G24000504907031,240054907031,473.0,964611.9989093227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,G24000504907032,240054907032,474.0,568190.3138988811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,G24000504908001,240054908001,475.0,532703.5033153784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,G24000504908002,240054908002,476.0,923290.9859671787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,G24000504909001,240054909001,477.0,771041.9185024127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,G24000504909002,240054909002,478.0,602693.3823015902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,G24000504909003,240054909003,479.0,135622.60571964554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,G24000504910001,240054910001,480.0,716172.534773832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,G24000504910002,240054910002,481.0,525926.4395416741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,G24000504911001,240054911001,482.0,364285.0675703316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,G24000504911002,240054911002,483.0,408764.9691175658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,G24000504911003,240054911003,484.0,324219.571509208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,G24000504912011,240054912011,485.0,1126590.6773378367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,G24000504912012,240054912012,486.0,566373.0334982505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,G24000504912021,240054912021,487.0,471097.2410132701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,G24000504912022,240054912022,488.0,314305.46275669936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,G24000504913001,240054913001,489.0,1350821.9855978366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,G24000504913002,240054913002,490.0,551744.049779415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,G24000504914011,240054914011,491.0,118989.38696466228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,G24000504914012,240054914012,492.0,487615.50782726257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,G24000504914013,240054914013,493.0,597957.8718045345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,G24000504914021,240054914021,494.0,695362.718065398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,G24000504914022,240054914022,495.0,194159.51511953914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,G24000504915001,240054915001,496.0,260106.2265269975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,G24000504915002,240054915002,497.0,632625.0150565173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,G24000504915003,240054915003,498.0,235848.65566995385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,G24000504916001,240054916001,499.0,430296.7264390905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,G24000504916002,240054916002,500.0,213130.5551576623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,G24000504916003,240054916003,501.0,231623.52124759534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,G24000504917011,240054917011,502.0,791061.580899593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,G24000504917012,240054917012,503.0,582724.4354944683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,G24000504917013,240054917013,504.0,1614270.79961475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,G24000504919001,240054919001,505.0,526564.0235702225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,G24000504919002,240054919002,506.0,918075.3493374008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,G24000504920011,240054920011,507.0,638832.6033851977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,G24000504920012,240054920012,508.0,355696.5364088157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,G24000504920021,240054920021,509.0,394500.91374419536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,G24000504920022,240054920022,510.0,401686.0005077622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,G24000504920023,240054920023,511.0,340417.7267910734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,G24000504920024,240054920024,512.0,426803.4795989246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,G24000504921011,240054921011,513.0,529301.6269220139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,G24000504921012,240054921012,514.0,266427.6432866153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,G24000504921013,240054921013,515.0,293719.6857111766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,G24000504921014,240054921014,516.0,342950.1567640506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,G24000504921021,240054921021,517.0,310777.2145575769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,G24000504921022,240054921022,518.0,633554.9475219484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,G24000504922001,240054922001,519.0,1603702.6851090144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,G24000504922002,240054922002,520.0,752463.8293523642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,G24000504922003,240054922003,521.0,402859.4093915016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,G24000504923001,240054923001,522.0,274968.34977144306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,G24000504923002,240054923002,523.0,938334.2621257231,0.00019168176062670216,0.0005750452818801065,0.0007667270425068087,0.0009584088031335108,0.001245931444073564,0.002396022007833777,0.0058462936991144155,0.011117542116348727,0.017538881097343247,0.03411935339155299,0.044949372866961664,0.05242496153140304,0.058942141392710916,0.06469259421151198,0.0709222514318798
523,G24000504924011,240054924011,524.0,952933.8212474005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,G24000504924012,240054924012,525.0,656642.6154868372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,G24000504924021,240054924021,526.0,2184302.8046320993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,G24000504924022,240054924022,527.0,1018913.4677129537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,G24000504925001,240054925001,528.0,1839395.3262644985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,G24000504925002,240054925002,529.0,805275.0917512005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,G24000504926001,240054926001,530.0,1926748.77927205,0.0005134237579157233,0.0005134237579157233,0.0005134237579157233,0.0005134237579157233,0.0005134237579157233,0.0005134237579157233,0.0005600986449989709,0.0005600986449989709,0.0005600986449989709,0.0005600986449989709,0.0005600986449989709,0.0005600986449989709,0.0005600986449989709,0.0005600986449989709,0.0005600986449989709
530,G24000504926002,240054926002,531.0,1326029.3991775888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,G24000504926003,240054926003,532.0,1072453.7736214485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,G24000509800001,240059800001,533.0,12703404.928149011,0.028904642794590495,0.03263541594001033,0.03756966429363011,0.051912257069001246,0.07284564642574973,0.09796996121340627,0.1231579893944381,0.14645585357200297,0.18202916487320728,0.23973226147342944,0.39317535051892266,0.4760664753001767,0.5560904973795426,0.6271450895248536,0.6853366554742863
533,G24000509801001,240059801001,534.0,1737130.6057749172,0.08873331650426305,0.1548432611810098,0.22188506099024008,0.2643880089774046,0.3020763721134043,0.3369174001223711,0.3819052951294916,0.42130205934171105,0.44889532520913944,0.47172577595498544,0.4852376753759963,0.49750710128702924,0.5093623693614028,0.5224601109457543,0.5345224579384574
534,G24000509802001,240059802001,535.0,2346247.6490089446,0.000651603546505848,0.0008049220280366357,0.0008049220280366357,0.010617304846007054,0.024454297804160648,0.09494246968794033,0.13216053107953904,0.1532801519104051,0.16880364816539734,0.18359888163311835,0.1965159637020872,0.22097026150624785,0.2453095704492604,0.26087139632463535,0.2721019750967656
535,G24001305041002,240135041002,536.0,9180.336649942277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,G24001305042014,240135042014,537.0,97208.16508735159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,G24001305042022,240135042022,538.0,37368.13185795589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,G24001305051023,240135051023,539.0,471974.7102422921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,G24001305052061,240135052061,540.0,544522.9714104247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,G24001305062004,240135062004,541.0,14674.630986081955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,G24001305081011,240135081011,542.0,65.2187107670349,1.3789107550982738,1.3789107550982738,1.3789107550982738,1.3789107550982738,1.3789107550982738,1.3789107550982738,1.3789107550982738,1.3789107550982738,1.3789107550982738,1.3789107550982738,1.3789107550982738,1.3789107550982738,1.3789107550982738,1.3789107550982738,1.3789107550982738
542,G24001305081013,240135081013,543.0,3546.6028697008346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,G24001305081021,240135081021,544.0,1267.3909197713836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,G24001305081022,240135081022,545.0,9751.276339056309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,G24001305082003,240135082003,546.0,674.3502919866679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,G24002503012011,240253012011,547.0,18510.507861745096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,G24002503013012,240253013012,548.0,5976.143763797239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030096592473259392,0.04514488870988909,0.13543466612966726,0.15048296236629696
548,G24002503014014,240253014014,549.0,33231.450235308286,0.8172708649247149,0.9038691022677311,0.9931735345277164,0.9958797294446857,0.9958797294446857,0.9958797294446857,0.9958797294446857,0.9958797294446857,0.9958797294446857,0.9958797294446857,0.9958797294446857,0.9958797294446857,0.9958797294446857,0.9958797294446857,0.9958797294446857
549,G24002503033003,240253033003,550.0,3160.8385363847965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,G24002503033004,240253033004,551.0,12927.912793531697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,G24002503034003,240253034003,552.0,6405.718854821846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,G24002503042011,240253042011,553.0,34169.26175706717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,G24002503042012,240253042012,554.0,14247.987316626164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,G24002503042015,240253042015,555.0,11165.519370575566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,G24002706011041,240276011041,556.0,64217.004779471245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,G24002706012013,240276012013,557.0,21152.857875633035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046766191340648036,0.11904121432164955,0.20407065312282782
557,G24002706012014,240276012014,558.0,13321.966110261594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1822652216708452,0.479290027356667,0.769564269276902,0.8303193431671837,0.8708227257607047
558,G24002706021001,240276021001,559.0,1296.841846403553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,G24002706021002,240276021002,560.0,1789.1046730420342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,G24002706021005,240276021005,561.0,40.298454319029275,2.2316186372399387,2.2316186372399387,2.2316186372399387,2.2316186372399387,2.2316186372399387,2.2316186372399387,2.2316186372399387,2.2316186372399387,2.2316186372399387,2.2316186372399387,2.2316186372399387,2.2316186372399387,2.2316186372399387,2.2316186372399387,2.2316186372399387
561,G24002706026002,240276026002,562.0,101.29654535144705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,G24002706027001,240276027001,563.0,10996.755922112581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,G24002706028001,240276028001,564.0,588.0835705632087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,G24002706029002,240276029002,565.0,267.26766600540367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,G24002706030011,240276030011,566.0,3261.521632306869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,G24002706030012,240276030012,567.0,324.4517818243687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,G24051000101001,245100101001,568.0,111504.57457520036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,G24051000101002,245100101002,569.0,109261.50972257913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,G24051000101003,245100101003,570.0,172430.45208305187,0.005215481408527101,0.005215481408527101,0.007301673971937942,0.009909414676201492,0.011995607239612334,0.013038703521317753,0.016689540507286726,0.022426570056666536,0.028685147746899058,0.03494372543713158,0.06884435459255774,0.08031841369131737,0.09074937650837156,0.10430962817054203,0.11526213912844895
570,G24051000102001,245100102001,571.0,68871.01093029563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
